year,closed_date,city,state,zip_code,subdivision,property_type,year_built,bedrooms,baths_total,acres,sale_price,original_list_price,sale_to_list_pct,total_square_feet,price_per_sqft,days_on_market,tax_amount_annual,assessment_pending,specials_debt_balance,yearly_specials_installment,requires_shoreline_audit,seller_contribution,state_tax_strategy,grant_stack_eligible,equity_protection_score
2026,2026-03-06,Horace,ND,58047,Cub Creek 2nd Add,Residential,2024,4,3.00,,502200,489900,102.5,3502,143.4,491,570.61,No,5083.58,462.55,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2025,2025-07-14,Fargo,ND,58103,Original Townsite,Residential,1916,2,1.00,0.16,145000,160000,90.6,1265,114.62,146,2041.00,No,156.0,45.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.9
2025,2025-11-19,Fargo,ND,58103,Erskines Phelps Sub,Residential,1923,4,2.00,0.11,261000,309000,84.5,2150,121.4,304,3762.00,No,0.0,0.0,FALSE,6700,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-08-08,Fargo,ND,58104,Meadow View Add,Residential,2024,3,2.00,0.19,541888,492862,109.9,3346,161.95,121,1176.00,Yes,11805.0,900.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,7.8
2025,2025-07-25,Barnesville,MN,56514,Mcgraths 1st Add,Residential,1955,3,2.00,0.37,265000,260000,101.9,2304,115.02,79,2673.00,No,316.0,60.0,FALSE,15000,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.9
2025,2025-07-31,Moorhead,MN,56560,,Residential,1989,4,3.00,1.00,490000,510000,96.1,3090,158.58,154,4374.83,No,0.0,57.19,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-07-31,Moorhead,MN,56560,Prairie Meadows 7th Add,Residential,2023,3,2.00,,279500,272900,102.4,1792,155.97,194,3848.00,No,35675.0,3801.0,FALSE,12100,Homestead Tax Shield Eligible / Lower Specials,High Potential,1
2025,2025-07-31,Mapleton,ND,58059,,Residential,1920,5,3.00,10.00,257500,299900,85.9,4545,56.66,83,2510.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-07-24,Hawley,MN,56549,Works Add,Residential,1956,4,2.00,0.26,285000,315000,90.5,3200,89.06,106,2456.00,No,1680.0,0.0,FALSE,7500,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.4
2025,2025-07-18,Fargo,ND,58104,Rose Creek 5th,Residential,2006,5,4.00,0.37,995000,1075000,92.6,4584,217.06,140,9947.00,No,424.0,10047.0,FALSE,20000,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-08-11,Fargo,ND,58102,Chandlers Broadway,Residential,1920,3,1.00,0.24,133000,174800,76.1,1368,97.22,323,2426.00,Yes,2583.0,487.0,FALSE,7980,Low Income Tax / Higher Specials Risk,High Potential,8.1
2025,2025-08-05,Horace,ND,58047,Southdale Farms,Residential,2023,3,3.00,,315000,336450,93.6,1860,169.35,215,1261.00,No,55841.0,5110.0,FALSE,7000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-08-22,Fargo,ND,58102,Burgum Add,Residential,2007,2,2.00,0.44,805000,890000,90.4,1476,545.39,218,8138.00,No,0.0,156.39,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-08-20,Hunter,ND,58048,Hunter,Residential,1900,4,3.00,0.48,150000,170000,88.2,2668,56.22,94,434.45,No,2811.77,434.45,FALSE,4110,Low Income Tax / Higher Specials Risk,High Potential,8.1
2025,2025-07-02,Sabin,MN,56580,,Residential,1976,5,4.00,2.58,521000,585000,89.1,3924,132.77,180,4435.00,No,0.0,175.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-07-01,West Fargo,ND,58078,The Wilds 21st Add,Residential,2024,4,3.00,,381778,386188,98.9,2514,151.86,92,1718.00,Yes,47206.82,1153.27,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,1
2025,2025-09-05,Horace,ND,58047,Southdale Farms 4th Add,Residential,2023,3,3.00,,317470,319900,99.2,1860,170.68,218,498.00,No,55481.0,5110.0,FALSE,18600,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-07-24,Fargo,ND,58104,Meadow View Add,Residential,2024,3,3.00,,394114,407914,96.6,2127,185.29,114,198.61,Yes,31564.33,2278.17,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.0
2025,2025-07-25,Moorhead,MN,56560,Hampton Place 4th Addition,Residential,2024,3,2.00,,492480,480900,102.4,1765,279.03,151,734.39,No,53061.941,8081.61,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,1
2025,2025-07-07,West Fargo,ND,58078,The Wilds 21st Add,Residential,2022,4,2.00,0.14,369000,374900,98.4,2228,165.62,78,2022.00,Yes,14713.0,1138.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,6.0
2025,2025-09-03,West Fargo,ND,58078,West Fargo Investment 2nd,Residential,1964,5,2.00,0.21,298000,364900,81.7,2500,119.2,172,3887.01,No,860.2,62.96,FALSE,2980,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-08-01,Fargo,ND,58102,Holes 1st,Residential,1932,3,2.00,0.15,305000,345000,88.4,2544,119.89,168,3602.25,No,8695.92,1028.14,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,7.1
2025,2025-07-23,Fargo,ND,58102,Sterns,Residential,1916,2,1.00,0.12,136000,150000,90.7,1440,94.44,148,2088.41,No,2292.16,338.91,FALSE,6000,Low Income Tax / Higher Specials Risk,High Potential,8.3
2025,2025-07-18,Moorhead,MN,56560,South Acres Add,Residential,1955,3,2.00,0.17,230000,220000,104.5,2128,108.08,9,2084.00,No,400.0,38.81,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.8
2025,2025-09-16,Moorhead,MN,56560,One Riverside Condo Cic 148,Residential,1978,1,1.00,9.05,135900,164900,82.4,,,206,2208.05,UNKNO,0.0,44.95,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-08-28,Hawley,MN,56549,Original Townsite Hawley,Residential,1995,4,3.00,0.49,349000,399000,87.5,2620,133.21,211,4107.00,No,0.0,709.0,FALSE,6500,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-10-06,Fargo,ND,58104,Eagle Pointe 2nd Add,Residential,2022,3,2.00,0.27,530000,549900,96.4,2200,240.91,227,7218.93,No,40711.578,3789.86,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.3
2025,2025-10-10,Fargo,ND,58104,Maplewood Estates,Residential,2022,4,3.00,,580000,599900,96.7,3166,183.2,211,2915.00,Yes,8049.0,619.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.6
2025,2025-08-26,Horace,ND,58047,Lost River 5th Add,Residential,2024,3,2.00,,322000,314380,102.4,1800,178.89,159,281.00,Yes,27146.0,2473.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,1.6
2025,2025-11-14,West Fargo,ND,58078,The Wilds 21st Add,Residential,2025,5,3.00,0.26,550218,539900,101.9,2998,183.53,145,2144.00,Yes,18542.789,1415.31,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,6.6
2025,2025-07-01,Fargo,ND,58103,Egbert Oneil & Haggarts,Residential,1897,3,2.00,0.17,180000,185000,97.3,1872,96.15,127,2324.01,No,481.11,113.69,FALSE,3800,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-08-14,Horace,ND,58047,Cub Creek 1st Add,Residential,2024,4,2.00,0.17,328500,349000,94.1,1962,167.43,165,5242.00,No,29960.0,2953.0,FALSE,9000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-07-16,Fargo,ND,58104,Selkirk Place 2nd Addition,Residential,2025,3,3.00,,334250,329800,101.3,1836,182.05,0,0.00,Yes,4470.83,282.41,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,8.7
2025,2025-08-13,Fargo,ND,58103,Island Park,Residential,1985,2,2.00,0.28,302500,339900,89.0,1335,226.59,165,3140.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-07-11,Fargo,ND,58104,,Residential,2025,4,3.00,,399070,385020,103.6,2234,178.63,9,2.99,Yes,4230.84,265.68,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,8.9
2025,2025-09-05,West Fargo,ND,58078,Wilds 21st,Residential,2023,3,2.00,,299999,299999,100.0,1800,166.67,60,3752.15,Yes,43866.672,1113.37,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-07-14,Fargo,ND,58104,Hunters Prairie First,Residential,1994,3,2.00,0.04,215000,250000,86.0,1560,137.82,145,2789.00,No,1598.98,140.78,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.3
2025,2025-07-15,Fargo,ND,58104,Selkirk Place 2nd,Residential,2025,4,3.00,,379220,404650,93.7,2244,168.99,9,2.99,Yes,3667.0,231.66,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2025,2025-12-24,Horace,ND,58047,Cub Creek 2nd Add,Residential,2025,3,3.00,,350000,335600,104.3,1714,204.2,249,1082.00,Yes,5223.0,471.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.5
2025,2025-07-17,Horace,ND,58047,Cub Creek 2nd Add,Residential,2025,3,3.00,,337800,325000,103.9,1714,197.08,11,905.00,No,4501.0,406.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.7
2025,2025-08-14,Fargo,ND,58104,Legacy I 6th Add,Residential,2024,2,2.00,0.14,459107,459107,100.0,1458,314.89,187,412.00,No,33332.0,2356.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.7
2025,2025-08-19,Fargo,ND,58104,Cottagewood 1st Add,Residential,2014,5,4.00,0.25,615000,615000,100.0,3126,196.74,74,5747.64,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-07-10,Lake Park,MN,56554,Cormorant Park Place Estate,Residential,2018,5,3.00,0.11,860000,939000,91.6,3154,272.67,108,4852.00,No,60.0,0.0,TRUE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-09-30,Mapleton,ND,58059,Ashmore Glen 1st,Residential,2016,5,4.00,,800000,800000,100.0,4694,170.43,57,9773.00,No,12970.0,1469.17,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.4
2025,2025-08-11,Fargo,ND,58104,Pointe West 1st,Residential,2002,5,3.00,0.23,454000,465000,97.6,2877,157.8,109,3195.12,No,4869.65,1836.87,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,8.9
2025,2025-07-08,West Fargo,ND,58078,Goldenwood 5th Add,Residential,2018,4,4.00,,567900,589900,96.3,2848,199.4,94,5655.00,No,32468.0,3655.0,TRUE,15000,Low Income Tax / Higher Specials Risk,Above Threshold,4.3
2025,2025-07-01,Pelican Rapids,MN,56572,,Residential,1930,2,1.00,0.19,500000,5999000,,540,925.93,108,4562.00,No,0.0,0.0,TRUE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-08-05,Fargo,ND,58104,Timber Creek 2nd Add,Residential,2025,7,4.00,0.32,975000,999999,97.5,4579,212.93,144,5905.00,No,54895.0,4910.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,4.4
2025,2025-09-19,Horace,ND,58047,Southdale Farms 4th Add,Residential,2024,2,2.00,0.11,308500,326200,94.6,1267,243.49,107,334.00,No,55504.0,5075.0,FALSE,8500,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-08-28,Fargo,ND,58104,Timber Creek 1st Add,Residential,2025,4,3.00,0.29,574297,557330,103.0,3548,161.86,8,950.00,No,48440.0,4335.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,1.6
2025,2025-07-18,Fargo,ND,58104,Gates Of Madison Square Add,Residential,1999,3,3.00,0.15,370000,369900,100.0,2658,139.2,44,4558.00,No,310.29,58.36,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.9
2025,2025-07-15,Horace,ND,58047,River Oaks Estates,Residential,2003,5,4.00,0.89,580000,595000,97.5,3918,148.03,115,5876.44,No,5961.1,622.52,FALSE,5000,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2025,2025-07-09,Fargo,ND,58103,Woodbury Park Add,Residential,1999,4,3.00,0.30,365000,377900,96.6,2602,140.28,49,4924.00,No,2542.0,248.0,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,9.3
2025,2025-11-06,Sabin,MN,56580,Original Townsite Sabin,Residential,1920,3,1.00,0.26,160000,205000,78.0,1250,128.0,213,1637.00,No,0.0,45.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-07-18,Fargo,ND,58104,Creekside Second Add,Residential,2006,3,2.00,,285000,289900,98.3,1968,144.82,58,2890.91,No,1825.46,505.79,FALSE,1850,Low Income Tax / Higher Specials Risk,High Potential,9.4
2025,2025-10-01,Fargo,ND,58104,Osgood First Additon,Residential,2009,4,4.00,0.44,1650000,2500000,66.0,6728,245.24,152,22298.04,No,13659.72,2701.87,TRUE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.2
2025,2025-07-01,West Fargo,ND,58078,Shadow Wood Second Add,Residential,2012,5,3.00,0.25,574900,574900,100.0,3396,169.29,17,6042.00,No,0.0,2863.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-07-25,Moorhead,MN,56560,Prairie Meadows 7th,Residential,2023,3,2.00,,267000,269000,99.3,1792,149.0,78,3786.00,No,35675.0,3801.0,FALSE,2500,Homestead Tax Shield Eligible / Lower Specials,High Potential,1
2025,2025-07-30,Audubon,MN,56511,Palin Beach,Residential,1969,2,2.00,0.14,475000,519900,91.4,708,670.9,146,2828.00,No,0.0,0.0,TRUE,0,Homestead Tax Shield Eligible / Lower Specials,Above Threshold,10.0
2025,2025-08-20,West Fargo,ND,58078,MAPLE RIDGE AT THE PRESER,Residential,2013,6,4.00,,623000,689900,90.3,3915,159.13,88,6683.00,No,2771.0,177.27,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.6
2025,2025-10-17,Fargo,ND,58104,Brandt Crossing 1st,Residential,2012,5,3.00,0.22,530000,539900,98.2,3680,144.02,214,5047.98,No,27571.26,2983.17,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,4.8
2025,2025-10-17,Fargo,ND,58102,Laurence Yunker 1st,Residential,1961,3,2.00,,132500,149000,88.9,1632,81.19,191,1178.00,No,0.0,0.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-08-29,West Fargo,ND,58078,,Residential,2024,3,3.00,,789900,789900,100.0,2618,301.72,172,1050.38,No,8663.05,821.67,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.9
2025,2025-08-01,Fargo,ND,58104,Valley View Add,Residential,2014,4,3.00,0.24,665000,680000,97.8,3648,182.29,107,7550.00,No,36809.0,3307.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,4.5
2025,2025-10-31,Fargo,ND,58102,St Pauls Newman Center,Residential,2022,3,3.00,,349900,349900,100.0,1855,188.63,236,4723.18,No,667.94,99.84,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-10-31,Fargo,ND,58102,St Pauls Newman Center,Residential,2022,3,3.00,,349900,349900,100.0,1855,188.63,236,4723.18,No,667.94,99.85,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-10-31,Fargo,ND,58102,St Pauls Newman Center,Residential,2022,3,3.00,,349900,349900,100.0,1855,188.63,236,4723.18,No,667.94,99.85,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-10-31,Fargo,ND,58102,St Pauls Newman Center,Residential,2022,3,3.00,,349900,349900,100.0,1855,188.63,236,4723.18,No,667.94,99.85,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-12-10,Horace,ND,58047,Cub Creek 2nd Addition,Residential,2024,3,2.00,,481945,454900,105.9,1765,273.06,217,694.55,UNKNO,8167.4,744.37,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.3
2025,2025-08-19,Horace,ND,58047,Southdale Farms 4th Add,Residential,2023,3,3.00,0.11,279000,305200,91.4,1769,157.72,99,1078.00,No,55505.0,5075.0,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-10-31,Fargo,ND,58102,St Pauls Newman Center,Residential,2022,3,3.00,,349900,349900,100.0,1855,188.63,236,4723.18,No,667.94,99.85,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.8
2025,2025-10-31,Fargo,ND,58102,St Pauls Newman Center,Residential,2022,4,3.00,,395000,395000,100.0,2086,189.36,236,5152.55,No,667.95,99.84,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.8
2025,2025-07-14,Fargo,ND,58104,Selkirk Place,Residential,2025,4,3.00,,419320,417870,100.3,2424,172.99,69,2.99,No,40200.0,231.66,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,1
2025,2025-08-15,Fargo,ND,58103,Bluemont Lakes 8th,Residential,1997,3,3.00,2.77,499900,549500,91.0,2821,177.21,138,5830.31,No,1107.42,120.03,TRUE,8576,Low Income Tax / Higher Specials Risk,Above Threshold,9.8
2025,2025-07-11,Fargo,ND,58104,Selkirk Place 2nd Addition,Residential,2024,4,4.00,,500490,495490,101.0,2846,175.86,95,4.49,Yes,4712.02,295.88,FALSE,16500,Low Income Tax / Higher Specials Risk,Above Threshold,9.1
2025,2025-07-25,Fargo,ND,58103,Oak Manor 2nd,Residential,1977,2,2.00,1.78,119000,125000,95.2,940,126.6,106,697.00,No,0.0,13.0,FALSE,500,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-07-09,Fargo,ND,58104,Pointe West Third Add,Residential,2007,4,2.00,0.23,370000,359900,102.8,1996,185.37,14,5882.00,No,9731.0,1844.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,7.4
2025,2025-11-14,Fargo,ND,58104,Golden Valley 2nd Add,Residential,2025,4,3.00,0.15,461790,457745,100.9,2879,160.4,223,2522.00,Yes,24283.0,1659.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,4.7
2025,2025-07-02,Horace,ND,58047,Cub Creek 2nd Add,Residential,2025,4,2.00,0.19,354876,340490,104.2,2116,167.71,30,537.55,UNKNO,4713.49,425.72,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.7
2025,2025-10-02,Hunter,ND,58048,,Residential,1900,3,2.00,,177000,197000,89.8,2604,67.97,182,1324.62,No,2791.83,431.37,FALSE,5060,Low Income Tax / Higher Specials Risk,High Potential,8.4
2025,2025-12-12,Fargo,ND,58104,Meadow View Add,Residential,2024,4,3.00,,597992,591992,101.0,4130,144.79,191,569.00,Yes,47818.0,3127.0,FALSE,16400,Low Income Tax / Higher Specials Risk,Above Threshold,2.0
2025,2025-07-29,Fargo,ND,58103,Island Park,Residential,1890,4,2.00,,352500,379900,92.8,3383,104.2,107,2873.00,No,4743.0,853.0,FALSE,5000,Low Income Tax / Higher Specials Risk,High Potential,8.7
2025,2025-07-07,West Fargo,ND,58078,Tintes Land Co 8th,Residential,1992,4,3.00,0.14,295000,329800,89.4,2400,122.92,57,2948.31,No,3978.31,323.88,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.7
2025,2025-07-11,Fargo,ND,58104,Deer Creek Add,Residential,2012,3,3.00,0.11,282000,285000,98.9,1815,155.37,75,4324.00,No,10297.58,1003.94,FALSE,7000,Low Income Tax / Higher Specials Risk,High Potential,6.3
2025,2025-08-07,Moorhead,MN,56560,Stonemill Estates 2nd Add,Residential,2023,3,2.00,0.16,310000,325000,95.4,1613,192.19,121,991.00,No,19484.391,2444.87,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,3.7
2025,2025-12-29,Horace,ND,58047,Lost River 7th Add,Residential,2025,4,3.00,,570446,535900,106.4,3502,162.89,156,568.16,No,67291.0,5598.91,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,1
2025,2025-08-18,Fargo,ND,58104,Davies 2nd Add,Residential,2013,5,4.00,0.22,490000,515000,95.1,3229,151.75,131,5247.12,No,18200.381,1827.87,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,6.3
2025,2025-07-10,Fargo,ND,58104,Stonebridge Farms,Residential,1991,4,3.00,0.24,409000,409000,100.0,2718,150.48,75,4512.00,No,1610.36,132.78,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.6
2025,2025-09-17,Moorhead,MN,56560,One Riverside Condo Cic 148,Residential,1978,2,2.00,9.05,198000,209900,94.3,1366,144.95,176,2352.00,No,0.0,0.0,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-08-08,Horace,ND,58047,Southdale Farms 4th Add,Residential,2024,3,3.00,,315520,324020,97.4,1860,169.63,105,350.00,No,55841.0,5110.0,FALSE,9465,Low Income Tax / Higher Specials Risk,High Potential,1
2025,2025-08-29,Fargo,ND,58104,,Residential,2025,3,3.00,,483610,501200,96.5,2848,169.81,54,0.00,UNKNO,0.0,280.34,FALSE,10000,Low Income Tax / Higher Specials Risk,Above Threshold,10.0
2025,2025-08-22,Moorhead,MN,56560,Otto Buge Add,Residential,1954,4,3.00,0.20,293000,304000,96.4,2756,106.31,154,3020.00,No,0.0,0.0,FALSE,10000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2025,2025-08-15,West Fargo,ND,58078,Shadow Wood Second Add,Residential,2010,4,3.00,0.19,335000,375000,89.3,2236,149.82,97,4051.82,No,19618.23,2611.96,FALSE,7426,Low Income Tax / Higher Specials Risk,High Potential,4.1
2025,2025-07-02,Casselton,ND,58012,Cottonwood 5th Add,Residential,2006,3,2.00,0.19,298000,299500,99.5,2363,126.11,66,3029.81,No,0.0,197.59,FALSE,6000,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-07-21,Fargo,ND,58104,Pointe West Third Add,Residential,2007,3,3.00,0.11,310000,310000,100.0,2025,153.09,13,1801.00,No,4196.0,939.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,8.6
2025,2025-11-19,Fargo,ND,58104,,Residential,2010,5,3.00,,955000,1499000,63.7,4798,199.04,208,12345.00,No,18362.0,3783.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.1
2025,2025-07-11,West Fargo,ND,58078,The Wilds 6th Add,Residential,2016,5,4.00,0.36,700000,735000,95.2,4660,150.21,62,7926.84,UNKNO,3244.8,215.54,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,9.5
2025,2025-10-03,Fargo,ND,58104,,Residential,2009,6,4.00,,755000,839900,89.9,4394,171.83,184,9425.00,No,17131.0,2064.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,7.7
2025,2025-08-07,West Fargo,ND,58078,West Fargo Investment 2nd,Residential,1959,4,2.00,0.16,300000,300000,100.0,2137,140.38,21,840.03,No,867.81,62.96,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,9.7
2025,2025-07-31,West Fargo,ND,58078,The Wilds,Residential,2022,3,3.00,0.15,350000,359900,97.2,1831,191.15,91,4224.43,Yes,14108.47,1060.43,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,6.0
2025,2025-08-01,Fargo,ND,58103,Harold A Johnson 3rd,Residential,1975,4,2.00,,330000,349900,94.3,2236,147.58,101,2983.72,Yes,75.47,6.76,FALSE,9000,Low Income Tax / Higher Specials Risk,High Potential,10.0
2025,2025-12-19,Horace,ND,58047,Lost River 2nd Add,Residential,2023,4,4.00,,354000,399900,88.5,2238,158.18,251,7028.00,No,22987.0,2464.0,FALSE,10620,Low Income Tax / Higher Specials Risk,High Potential,3.5
